,PartNumber,nQuebras,LargerDiameter,StemDiameter,TotalLength,ChannelLength,PropellerAngle,Refrigeration,Supplier__3M TECHNICAL CERAMICS ZWEIGNIEDERLA,Supplier__ALLIANCE CNC,Supplier__BLICKLE WERKZEUGE GMBH & CO KG,Supplier__BOTEK-PRAEZISIONS-BOHRTECHNIK,Supplier__FERRAMENTAS GERAIS COMERCIO E,Supplier__FERRAMENTAS NIPOTEC IND.E,Supplier__FORM TOOL TECHNOLOGY,"Supplier__FORM TOOL TECHNOLOGY, INC.",Supplier__FULLERTON TOOL COMPANY INC.,Supplier__GUHRING BRASIL FERR.LTDA,Supplier__GUHRING OHG,Supplier__HARTMETALLWERKZEUGFABRIK ANDREAS,Supplier__ISCAR DO BRASIL COMERCIAL LTDA,Supplier__KOMET GROUP GMBH,Supplier__LMT TOOLS BRASIL FERRAMENTAS LTDA.,Supplier__MIKRON CORP. MONROE,Supplier__NÃO ATRIBUÍDO,Supplier__OSBORN INTERNATIONAL GMBH ZN DER JA,Supplier__OSTREM TOOL COMPANY,Supplier__ROBERT BOSCH - TOOLING CENTER,Supplier__SANDVIK DO BRASIL S/A,Supplier__STARTEC INDUSTRIA E COMERCIO LTDA E,Supplier__SUMITOMO ELECTRIC HARDMETAL DO BRAS,Supplier__SUMITOMO ELECTR¡C HARTMETALL GMBH,Supplier__SUMITOMO ELETRIC HARTMETTAL GMBH,Supplier__TBT.TIEFBOHRTECHNIK GMBH,Supplier__TECNAL FERRAMENTARIA LTDA,Supplier__WALTER DO BRASIL LTDA.,Supplier__WEISSKOPF WEKZEUGE GMBH,Supplier__WERKZEUGFABRIK MANFRED SCHWEGLER,Supplier__WOLF WERKZEUGTECHNOLOGIE GMBH,family_000-AM,family_001-BA,family_004-BF,family_005-BG,family_007-BK,family_008-BN,family_009-BP,family_011-BR,family_012-BS,family_018-BY,family_061-FC,family_063-FG,family_080-GC,family_088-GL,family_092-GP,family_198-PG,family_210-RA,family_212-RC,family_217-RH,family_219-RK,Desconhecido,HSS,HSS-Co,HSS-E,K05-UF,K05/15-UF,K10-F,K15,K15/K20,K20-F,K30-40/UF,K30-40UF,K30/40,K30/40-UF,K30/K40-UF,Na,S20,S20/B,k30/40-UF,faixa_de_quebras
162,4700800124,267,0.027444862066520106,0.42477876106194684,0.44,0.2158273381294964,0.0015001500150015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,4701800054,38,0.06744202538827034,0.42477876106194684,0.24571428571428572,0.20863309352517986,0.030903090309030903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
164,4700800139,1,0.020069498617119354,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.0027002700270027003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
165,4700800155,1,0.020069498617119354,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
166,4700800156,1,0.020069498617119354,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
167,4700800336,10,0.05666264803914617,0.33628318584070793,0.3142857142857143,0.13820143884892086,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
168,4700800337,2,0.017140628324232323,0.1592920353982301,0.32571428571428573,0.3669064748201439,0.004000400040004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
169,4700700238,34,0.05900290759520602,0.33628318584070793,0.3142857142857143,0.35251798561151076,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
170,4700700156,167,0.03552939507836324,0.1592920353982301,0.17714285714285713,0.17266187050359713,0.0015001500150015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,4700700230,108,0.09226296007375363,0.5132743362831858,0.22857142857142856,0.19424460431654678,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
172,4700700178,7,0.18445500319126307,0.7787610619469026,0.37142857142857144,0.4748201438848921,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
173,4700700179,4,0.18445500319126307,0.7787610619469026,0.37142857142857144,0.4028776978417266,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
174,4700800316,457,0.09226296007375363,0.33628318584070793,0.56,0.6330935251798561,0.00012001200120012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
175,4700800317,146,0.08517126444932983,0.33628318584070793,0.56,0.6330935251798561,0.00012001200120012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
176,4700500721,71,0.017800156017303736,0.07079646017699115,0.09714285714285714,0.1366906474820144,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,4700500779,42,0.08517126444932983,0.42477876106194684,0.6628571428571428,0.38848920863309355,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
178,4700500780,394,0.08517126444932983,0.42477876106194684,0.7028571428571428,0.5971223021582733,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,4700500781,277,0.04262109070278704,0.1592920353982301,0.26857142857142857,0.30935251798561153,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180,4700500782,574,0.03552939507836324,0.1592920353982301,0.29714285714285715,0.31654676258992803,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181,4700500783,144,0.03552939507836324,0.1592920353982301,0.29714285714285715,0.31654676258992803,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182,4700500802,256,0.07807956882490603,0.42477876106194684,0.38285714285714284,0.3237410071942446,0.004000400040004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,4700500799,13,0.07860435430111341,0.5132743362831858,0.5428571428571428,0.5323741007194245,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
184,4700500712,315,0.010708460392879938,0.1592920353982301,0.14285714285714285,0.08633093525179857,0.0015001500150015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
185,4700500713,28,0.03240904900361676,0.247787610619469,0.14285714285714285,0.12949640287769784,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
186,4700500646,91,0.1546698815686831,0.7787610619469026,0.4057142857142857,0.38848920863309355,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187,4700100739,121,0.06744202538827034,0.42477876106194684,0.56,0.5971223021582733,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
188,4700100763,60,0.060350329763846536,0.33628318584070793,0.2571428571428571,0.26618705035971224,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,4700100764,41,0.06815119495071272,0.42477876106194684,0.2571428571428571,0.2302158273381295,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
190,4700100767,25,0.043259343308985176,0.247787610619469,0.32,0.37410071942446044,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
191,4700100846,23,0.012835969080207078,0.07079646017699115,0.05714285714285714,0.07913669064748201,0.003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
192,4700100881,44,0.021346003829515636,0.07079646017699115,0.6742857142857143,0.8201438848920863,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
193,4700100889,4,0.10715552088504363,0.6017699115044247,0.3028571428571429,0.20863309352517986,0.004000400040004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
194,4700101339,25,0.09580880788596553,0.5132743362831858,0.3142857142857143,0.02158273381294964,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
195,4700101044,419,0.010708460392879938,0.026548672566371685,0.3142857142857143,0.2589928057553957,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
196,4700101375,497,0.027090277285298912,0.1592920353982301,0.5485714285714286,0.5755395683453237,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,4700101403,44,0.05942840933267144,0.30840707964601766,0.4857142857142857,0.5539568345323741,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
198,4700101424,146,0.0071626125806680385,0.026548672566371685,0.1657142857142857,0.14388489208633093,0.0025002500250025004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
199,4700500591,10,0.014254308205091836,0.1592920353982301,0.2571428571428571,0.23741007194244604,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
200,4700101412,161,0.06304517410112759,0.33628318584070793,0.4857142857142857,0.5539568345323741,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201,4700101413,42,0.05595347847670379,0.33628318584070793,0.37142857142857144,0.41007194244604317,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
202,4700800123,6,0.053967803701865116,0.33628318584070793,0.37142857142857144,0.38848920863309355,0.0026602660266026603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
203,4700400194,1,0.02028224948585207,0.33628318584070793,0.5428571428571428,0.460431654676259,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
204,4700400196,1,0.02028224948585207,0.33628318584070793,0.5428571428571428,0.460431654676259,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
205,4700400232,1,0.019573079923409686,0.33628318584070793,0.5428571428571428,0.460431654676259,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
206,4700400493,9,0.007517197361889227,0.42477876106194684,0.8114285714285714,0.8273381294964028,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
207,4700500590,14,0.03552939507836324,0.1592920353982301,0.3142857142857143,0.23741007194244604,0.003000300030003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
208,4700400362,167,0.007517197361889227,0.42477876106194684,0.5542857142857143,0.39568345323741005,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,4700400363,4,0.021041060917665413,0.33628318584070793,0.5428571428571428,0.460431654676259,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
210,4700400366,13,0.007517197361889227,0.42477876106194684,0.5542857142857143,0.39568345323741005,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
211,4700400411,177,0.014254308205091836,0.42477876106194684,0.9428571428571428,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212,4700400435,202,0.007517197361889227,0.42477876106194684,0.8114285714285714,0.8345323741007195,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213,4700400436,15,0.003971349549677329,0.42477876106194684,0.45714285714285713,0.2733812949640288,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
214,4700400437,92,0.0031203460747464716,0.1592920353982301,0.6914285714285714,0.7553956834532374,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
215,4700400439,17,0.007517197361889227,0.42477876106194684,0.9257142857142857,0.9784172661870504,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
216,4700400448,4,0.0085809517055528,0.42477876106194684,0.8342857142857143,0.8633093525179856,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
217,4700400454,1,0.006524359974469896,0.33628318584070793,0.6,0.4676258992805755,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
218,4700400458,11,0.001843840862350188,0.42477876106194684,0.45714285714285713,0.2733812949640288,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
219,4700400471,11,0.0031203460747464716,0.1592920353982301,0.6114285714285714,0.6546762589928058,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
